# Original file name: //192.168.255.22/d/Measurements/72620032/P237/3_RWD_x2995.00_y376.17_z653.50_yaw4.0_1_0.00/Cam1/Cam1_0011.dat
# Creation date: Wed May 13 20:56:02 2026
# Software: PIVTEC PIVview Software
# Version: 4.0.0
# Grid size: 159 horiz.nodes, 134 vert.nodes, 1 depth.nodes
# var 1: 'x' - physical coordinate X in [mm]
# var 2: 'y' - physical coordinate Y in [mm]
# var 3: 'z' - physical coordinate Z in [mm]
# var 4: 'u' - velocity conponent X in [m/s]
# var 5: 'v' - velocity conponent Y in [m/s]
# var 6: 'w' - velocity conponent Z in [m/s]
# var 7: 'velmag' - velocity magnitude in [m/s]
# var 8: 'flag' - status flag: 0=Disabled, 1=NoResult, 2=Outlier, 3=ValidData, 4=OtherPeak, 5=Interpolated
# var 9: 'count' - number of valid data at node
# var10: 'valid' - validation_rate between 0 and 1
# var11: 'snr' - signal-to-noise ratio
# var12: 'corr' - correlation coefficient
# var13: 'resid3c' - stereo reconstruction residuals in [pixel]
# var14: 'dudx' - velocity gradient du/dx in [1/us]
# var15: 'dudy' - velocity gradient du/dy in [1/us]
# var16: 'dvdx' - velocity gradient dv/dx in [1/us]
# var17: 'dvdy' - velocity gradient dv/dy in [1/us]
# var18: 'vort_z' - voritcity component Z in [1/us]
# var19: 'shear_z' - shear strain component z in [1/us]
# var20: 'nstrain' - normal strain in [1/us]
TITLE = "PIV Velocity Data : Cam1_0011"
VARIABLES = "x", "y", "z", "u", "v", "w", "velmag", "flag", "count", "valid", "snr", "corr", "resid3c", "dudx", "dudy", "dvdx", "dvdy", "vort_z", "shear_z", "nstrain"
ZONE I=159, J=134, K=1, F=POINT, T="Cam1_0011"
353.119 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
358.28 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
363.441 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
368.603 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
373.764 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
378.925 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
384.087 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
389.248 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
394.409 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
399.57 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
404.732 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
409.893 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
415.054 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
420.216 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
425.377 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
430.538 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
435.699 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
440.861 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
446.022 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
451.183 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
456.345 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
461.506 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
466.667 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
471.828 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
476.99 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
482.151 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
487.312 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
492.474 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
497.635 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
502.796 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
507.957 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
513.119 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
518.28 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
523.441 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
528.603 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
533.764 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
538.925 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
544.086 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
549.248 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
554.409 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
559.57 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
564.732 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
569.893 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
575.054 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
580.215 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
585.377 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
590.538 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
595.699 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
600.86 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
606.022 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
611.183 71.7774 1809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
